0,0,370,210,0,0,440,210,1
0,0,370,70,0,0,440,210,1
0,0,370,70,1,0,440,210,2
0,0,370,70,0,0,440,210,2
0,0,370,330,0,0,440,210,1
0,0,370,330,0,0,440,210,1
0,0,370,330,0,1,440,420,1
1,0,370,330,0,1,440,420,2
0,0,370,330,0,1,440,420,2
0,0,370,330,0,0,440,210,1
0,0,370,330,0,0,440,210,1
