0,0,370,70,0,0,440,70,1
0,0,370,70,0,0,440,350,1
0,1,370,500,0,0,440,350,1
0,1,370,500,1,0,440,350,2
0,1,370,500,0,0,440,350,2
0,0,370,70,0,0,440,350,1
0,0,370,70,0,1,440,10,1
1,0,370,70,0,1,440,10,2
0,0,370,70,0,1,440,10,2
