0,0,530,300,0,0,600,300,1
0,0,250,300,0,0,600,300,1
0,0,250,300,0,0,320,100,1
1,0,250,300,0,0,320,100,2
0,0,250,300,0,0,320,100,2
0,0,250,300,0,0,600,300,1
0,0,530,100,0,0,600,300,1
0,0,530,100,1,0,600,300,2
0,0,530,100,0,0,600,300,2
