0,0,370,210,0,0,440,210,1
0,0,370,70,0,0,440,210,1
0,0,370,70,1,0,440,210,2
0,0,370,70,0,0,440,210,2
0,0,370,210,0,0,440,210,1
0,0,370,210,0,0,440,210,1
0,0,370,210,0,1,440,350,1
1,0,370,210,0,1,440,350,2
0,0,370,210,0,1,440,350,2
0,0,370,210,0,0,440,210,1
0,0,370,210,0,0,440,210,1
