0,0,570,370,0,0,640,370
0,0,250,370,0,0,640,370
0,0,250,370,0,0,320,370
0,0,250,100,0,0,320,370
0,0,250,100,0,1,320,100
0,0,250,100,0,0,640,100
0,0,570,100,0,0,640,100
0,0,570,100,0,0,640,370
0,1,570,370,0,0,640,370
